2023-04-09 19:03:37,893 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:53508
2023-04-09 19:03:37,895 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:53508
2023-04-09 19:03:37,898 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x10087e28b130005 with negotiated timeout 30000 for client /127.0.0.1:53508
2023-04-09 19:03:46,009 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b130005, likely client has closed socket
2023-04-09 19:03:46,009 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:53508 which had sessionid 0x10087e28b130005
2023-04-09 19:03:50,263 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b130000, likely client has closed socket
2023-04-09 19:03:50,263 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:52432 which had sessionid 0x10087e28b130000
2023-04-09 19:03:50,264 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b130001, likely client has closed socket
2023-04-09 19:03:50,265 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:52444 which had sessionid 0x10087e28b130001
2023-04-09 19:03:56,768 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x10087e28b130002, timeout of 30000ms exceeded
2023-04-09 19:03:56,768 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10087e28b130002
2023-04-09 19:04:02,769 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x10087e28b130003, timeout of 40000ms exceeded
2023-04-09 19:04:02,769 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10087e28b130003
2023-04-09 19:04:04,768 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x10087e28b130004, timeout of 40000ms exceeded
2023-04-09 19:04:04,768 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10087e28b130004
2023-04-09 19:04:12,768 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x10087e28b130005, timeout of 30000ms exceeded
2023-04-09 19:04:12,769 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10087e28b130005
2023-04-09 19:04:18,768 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x10087e28b130001, timeout of 40000ms exceeded
2023-04-09 19:04:18,768 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10087e28b130001
2023-04-09 19:04:30,768 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x10087e28b130000, timeout of 40000ms exceeded
2023-04-09 19:04:30,768 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10087e28b130000
2023-04-09 19:04:38,486 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:47058
2023-04-09 19:04:38,487 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:47058
